Time,Predicted_MHC_Water_Level,CI_Lower,CI_Upper
2023-09-04 02:00:00,1.4316925254164647,1.3826357048890208,1.4807493459439087
2023-09-04 03:00:00,1.428876750929115,1.37481023161183,1.4829432702463998
2023-09-04 04:00:00,1.4297179477198965,1.3779928035254185,1.4814430919143744
2023-09-04 05:00:00,1.4296561529878382,1.3802622625212955,1.479050043454381
2023-09-04 06:00:00,1.420058048661646,1.3659081863573517,1.4742079109659405
2023-09-04 07:00:00,1.4127977555753704,1.3584826729043817,1.467112838246359
2023-09-04 08:00:00,1.4092225265832745,1.3556014953608644,1.4628435578056846
2023-09-04 09:00:00,1.3951235478065243,1.330168726136222,1.4600783694768265
2023-09-04 10:00:00,1.3795089333422257,1.3209979162288723,1.438019950455579
2023-09-04 11:00:00,1.3721952457525415,1.3097336931776664,1.4346567983274165
2023-09-04 12:00:00,1.366763233819068,1.3137266039981699,1.4197998636399662
2023-09-04 13:00:00,1.373881486459207,1.3412904125347995,1.4064725603836146
2023-09-04 14:00:00,1.3713502581767596,1.3135173826910105,1.4291831336625087
2023-09-04 15:00:00,1.3993349842194511,1.3202447181150243,1.478425250323878
2023-09-04 16:00:00,1.3811344506002963,1.330993771568273,1.4312751296323196
2023-09-04 17:00:00,1.353224418872394,1.26619697650395,1.4402518612408381
2023-09-04 18:00:00,1.343777806069023,1.208493299129115,1.479062313008931
2023-09-04 19:00:00,1.3188367009079363,1.1744402748474143,1.4632331269684582
2023-09-04 20:00:00,1.2814200811385692,1.1463468148636642,1.4164933474134742
2023-09-04 21:00:00,1.2473041247742318,1.133436670265807,1.3611715792826566
2023-09-04 22:00:00,1.2111949248752703,1.1118956990171407,1.3104941507333998
2023-09-04 23:00:00,1.1967300439528241,1.1262748107103886,1.2671852771952596
2023-09-05 00:00:00,1.1884742038610263,1.1265111562771815,1.2504372514448712
2023-09-05 01:00:00,1.2031566954350488,1.1016187615540962,1.3046946293160013
2023-09-05 02:00:00,1.198066566487025,1.095649484902528,1.3004836480715218
2023-09-05 03:00:00,1.1980447768843927,1.0919418427005454,1.30414771106824
2023-09-05 04:00:00,1.196549114639061,1.093203266873459,1.299894962404663
2023-09-05 05:00:00,1.19398545192778,1.0946057204153763,1.2933651834401836
2023-09-05 06:00:00,1.1983979298155472,1.1001315841989634,1.296664275432131
2023-09-05 07:00:00,1.2045364308774318,1.05884309055697,1.3502297711978937
2023-09-05 08:00:00,1.2132074838885654,1.0675147260329974,1.3589002417441334
2023-09-05 09:00:00,1.2216913196659893,1.1194225433198741,1.3239600960121045
2023-09-05 10:00:00,1.240229980734385,1.1277849056960254,1.3526750557727447
2023-09-05 11:00:00,1.277850969396591,1.1252005089360342,1.4305014298571477
2023-09-05 12:00:00,1.3258148554978189,1.0988785956797873,1.5527511153158504
2023-09-05 13:00:00,1.4548122403998605,1.1290992924873837,1.7805251883123372
2023-09-05 14:00:00,1.4672701384245377,1.1675507465741053,1.76698953027497
2023-09-05 15:00:00,1.3916677399725284,1.1532342892551082,1.6301011906899485
2023-09-05 16:00:00,1.3778957023337475,1.1446999536717113,1.6110914509957837
2023-09-05 17:00:00,1.3623328037888824,1.205320447973,1.519345159604765
2023-09-05 18:00:00,1.373686408412473,1.2235276009839018,1.523845215841044
2023-09-05 19:00:00,1.3604807115684292,1.2207497369107991,1.5002116862260593
2023-09-05 20:00:00,1.360484060035043,1.2145384121116949,1.506429707958391
2023-09-05 21:00:00,1.346651673333521,1.2406958180039194,1.4526075286631226
2023-09-05 22:00:00,1.3233396857263588,1.2777913589826793,1.3688880124700384
2023-09-05 23:00:00,1.3257922773744006,1.2745135247158295,1.3770710300329718
2023-09-06 00:00:00,1.329618626057087,1.265994372333647,1.393242879780527
2023-09-06 01:00:00,1.3354443654540613,1.222244320701436,1.4486444102066867
2023-09-06 02:00:00,1.3472036640085916,1.2018246937282993,1.492582634288884
2023-09-06 03:00:00,1.3695588438918473,1.1967552985752161,1.5423623892084786
2023-09-06 04:00:00,1.3741624181200003,1.201665365933223,1.5466594703067775
2023-09-06 05:00:00,1.370724917901203,1.1999891728768262,1.54146066292558
2023-09-06 06:00:00,1.3812502557959279,1.2015079078588273,1.5609926037330284
2023-09-06 07:00:00,1.3829305130047567,1.202103866821729,1.5637571591877844
2023-09-06 08:00:00,1.3778140440803384,1.20534071611049,1.5502873720501866
2023-09-06 09:00:00,1.3778140440803384,1.20534071611049,1.5502873720501866
2023-09-06 10:00:00,1.3776396554059496,1.2050220339241,1.5502572768877991
2023-09-06 11:00:00,1.377494138502471,1.2047359298586116,1.5502523471463305
2023-09-06 12:00:00,1.377494138502471,1.2047359298586116,1.5502523471463305
2023-09-06 13:00:00,1.3772018912261723,1.204144062336928,1.5502597201154167
2023-09-06 14:00:00,1.3772018912261723,1.204144062336928,1.5502597201154167
2023-09-06 15:00:00,1.3708707531485569,1.1972789266094763,1.5444625796876374
2023-09-06 16:00:00,1.3776396554059496,1.2050220339241,1.5502572768877991
2023-09-06 17:00:00,1.3776396554059496,1.2050220339241,1.5502572768877991
2023-09-06 18:00:00,1.3615895729681544,1.202032562317418,1.5211465836188909
