Time,Predicted_MHC_Water_Level,CI_Lower,CI_Upper,CI_MAX_Status
2023-07-04 21:00:00,1.5932373769365962,1.4284851165238943,1.757989637349298,정상
2023-07-04 22:00:00,1.7407165296342353,1.369176919529903,2.1122561397385677,정상
2023-07-04 23:00:00,1.8636481730818617,1.420144914257924,2.3071514319058,정상
2023-07-05 00:00:00,2.1328927095080448,1.445884672573213,2.8199007464428765,정상
2023-07-05 01:00:00,2.2198449444027397,1.5875611277134738,2.852128761092005,정상
2023-07-05 02:00:00,2.4670334625875867,1.8790910848097968,3.0549758403653766,정상
2023-07-05 03:00:00,2.5762807758252366,1.865182967521288,3.2873785841291854,정상
2023-07-05 04:00:00,2.808333467226296,2.0744995573232394,3.5421673771293527,정상
2023-07-05 05:00:00,2.907975747261239,2.2255037269895617,3.5904477675329165,정상
2023-07-05 06:00:00,2.905048855446975,2.1691300965995586,3.640967614294391,정상
2023-07-05 07:00:00,2.9434733564061117,2.263572912009303,3.62337380080292,정상
2023-07-05 08:00:00,3.0875743936318227,2.393973766968269,3.781175020295376,정상
2023-07-05 09:00:00,3.2850219665525384,2.8313742507570105,3.7386696823480654,정상
2023-07-05 10:00:00,3.2737033455818825,2.8605340665672943,3.686872624596471,정상
2023-07-05 11:00:00,3.2085900993055776,2.854829335311569,3.562350863299586,정상
2023-07-05 12:00:00,3.1574429647500017,2.8362224864419168,3.4786634430580867,정상
2023-07-05 13:00:00,2.6360267909844586,1.9328598547442637,3.3391937272246537,정상
2023-07-05 14:00:00,3.080921199622039,2.7416732979536627,3.420169101290415,정상
2023-07-05 15:00:00,3.0450104548217256,2.7304382908115965,3.3595826188318547,정상
2023-07-05 16:00:00,2.976474435812846,2.553921904596625,3.3990269670290667,정상
2023-07-05 17:00:00,2.9348216624344485,2.5634246572999517,3.306218667568946,정상
2023-07-05 18:00:00,2.8384729195855734,2.4922791871649466,3.1846666520062,정상
2023-07-05 19:00:00,2.824460887284615,2.4901195557686018,3.158802218800628,정상
2023-07-05 20:00:00,2.76124661617438,2.419755442826973,3.1027377895217865,정상
2023-07-05 21:00:00,2.5988878279891265,2.3100512519043863,2.8877244040738668,정상
2023-07-05 22:00:00,2.5580175878436267,2.320730100807828,2.7953050748794253,정상
2023-07-05 23:00:00,2.5049146275090823,2.2360296044005445,2.77379965061762,정상
2023-07-06 00:00:00,2.457000111255396,2.219646260997745,2.6943539615130465,정상
2023-07-06 01:00:00,2.378464675960556,2.135159974309459,2.621769377611653,정상
2023-07-06 02:00:00,2.253232379725673,2.021583664149308,2.484881095302037,정상
2023-07-06 03:00:00,2.16097738113993,1.9403888509681544,2.381565911311706,정상
2023-07-06 04:00:00,2.1217424890871697,1.986657924951416,2.2568270532229238,정상
2023-07-06 05:00:00,2.100774792977932,1.9113650772150248,2.29018450874084,정상
2023-07-06 06:00:00,2.021331651624581,1.8146329388916216,2.22803036435754,정상
2023-07-06 07:00:00,1.9974721854120132,1.802672349220465,2.192272021603562,정상
2023-07-06 08:00:00,1.9477910771352067,1.739988968002845,2.155593186267569,정상
2023-07-06 09:00:00,1.9170110581189144,1.728078708623672,2.105943407614157,정상
2023-07-06 10:00:00,1.9025327200555997,1.740146195578541,2.064919244532658,정상
2023-07-06 11:00:00,1.8684263874627045,1.7319010848190384,2.004951690106371,정상
2023-07-06 12:00:00,1.84050741252942,1.7304746931677666,1.9505401318910736,정상
2023-07-06 13:00:00,2.08691057580791,1.5338263670315189,2.639994784584301,정상
2023-07-06 14:00:00,1.8229276309991649,1.71635952389601,1.92949573810232,정상
2023-07-06 15:00:00,1.8199427230499712,1.7065948739497698,1.9332905721501723,정상
2023-07-06 16:00:00,1.9005131482457585,1.54336773230027,2.2576585641912468,정상
2023-07-06 17:00:00,1.8758225070402803,1.5144380660028482,2.237206948077713,정상
2023-07-06 18:00:00,1.8136199772958317,1.4541773664048805,2.173062588186782,정상
2023-07-06 19:00:00,1.7499203842787407,1.6264286582979066,1.8734121102595749,정상
2023-07-06 20:00:00,1.7476844373200444,1.6264881155759534,1.8688807590641356,정상
2023-07-06 21:00:00,1.7345453101497814,1.6435690617716323,1.8255215585279303,정상
2023-07-06 22:00:00,1.733860366889782,1.648730059703135,1.8189906740764288,정상
2023-07-06 23:00:00,1.7222330858807198,1.647255346891266,1.7972108248701737,정상
2023-07-07 00:00:00,1.717576174182475,1.6388211394386236,1.7963312089263266,정상
2023-07-07 01:00:00,1.708637111656381,1.634754435786424,1.782519787526338,정상
2023-07-07 02:00:00,1.6999579105083469,1.6385589787508588,1.7613568422658346,정상
2023-07-07 03:00:00,1.6927649443137112,1.638352921098629,1.7471769675287934,정상
2023-07-07 04:00:00,1.6920214635518191,1.636917393919687,1.7471255331839513,정상
2023-07-07 05:00:00,1.6847116435451674,1.632911957335146,1.7365113297551888,정상
2023-07-07 06:00:00,1.6808453901095306,1.6255201431385138,1.7361706370805474,정상
2023-07-07 07:00:00,1.6768147131201938,1.6003959788820366,1.753233447358351,정상
2023-07-07 08:00:00,1.6742580426742375,1.5946616157361508,1.7538544696123242,정상
2023-07-07 09:00:00,1.670435981062636,1.5920867473802702,1.7487852147450016,정상
2023-07-07 10:00:00,1.6443666813430255,1.5467180694812042,1.742015293204847,정상
2023-07-07 11:00:00,1.627793413201743,1.56289207351684,1.6926947528866465,정상
